mode_3_frequency(cm-1),mode_3_intensity,mode_4_frequency(cm-1),mode_4_intensity,mode_5_frequency(cm-1),mode_5_intensity,mode_6_frequency(cm-1),mode_6_intensity
354.0511,104.4297,375.7903,63.6144,486.5838,17.2991,2026.4638,556.7446
330.8817,2.218,338.1325,34.1106,444.7408,3.4097,2041.4226,476.8298
321.8448,3.3665,336.1513,1.0954,444.9013,4.9993,2040.1371,552.0184
277.0617,1.7812,424.3372,3.2724,474.7582,0.7924,1802.4771,278.6916
213.8009,0.9997,253.4902,4.1479,343.5234,0.5074,2136.692,317.9254
263.5122,15.2593,295.2832,12.3919,398.2425,5.2697,2081.9369,267.1764
326.7412,0.9524,481.3135,47.9153,563.9352,47.6257,1720.8807,283.4229
313.1285,4.0221,344.5853,0.4179,447.6405,3.3478,2039.1377,446.9487
240.8439,1.2738,363.2053,16.4516,468.0233,1.1176,1819.0541,273.6592
379.7124,0.9964,471.662,25.4504,543.0033,16.2732,1736.8501,263.9434
331.4742,2.0113,441.5331,0.0883,567.6528,5.3269,1858.3553,331.4096
332.6212,1.1437,463.5537,6.4275,524.645,6.835,1736.7595,247.2901
342.2569,0.5992,475.0876,15.9775,542.6517,11.3788,1731.5689,250.4455
405.2735,16.2777,446.3988,4.4071,502.1697,10.7302,2040.0146,568.396
355.5194,1.0398,509.8137,2.9571,531.2271,7.0711,1745.526,286.4507
328.9659,1.5157,461.1093,14.9718,549.8448,1.723,1789.6948,304.9856
380.0598,0.8398,460.7773,13.1889,583.9244,29.3581,1716.5722,279.5295
240.6549,32.3487,340.3404,1.8503,441.5167,3.3645,2040.928,468.4871
243.6266,3.7539,261.8759,12.1217,323.0018,0.2054,2130.0092,305.4513
252.7223,11.7484,256.0333,18.9408,341.6915,0.3693,2107.5287,366.5054
375.7575,1.9834,460.5269,5.4929,577.8429,43.3246,1731.46,304.9886
347.3873,2.5163,442.7395,3.2401,569.3883,13.5404,1861.2493,356.7249
360.212,18.5439,445.3685,2.911,484.5873,8.3093,2029.8884,524.7137
260.3651,2.0995,434.9721,1.4418,466.8141,1.263,1806.9616,225.5849
323.8637,2.7134,424.3935,5.8621,517.3335,0.6746,1860.8659,282.133
336.682,1.7851,455.6104,3.9777,541.314,18.03,1768.4457,315.4585
360.1243,14.6089,424.6496,23.5918,475.2682,9.5741,2019.7249,467.049
313.8984,3.7436,384.0534,16.8386,528.4015,2.0675,1812.0955,334.3446
405.5106,4.5886,470.4039,6.4502,525.5298,10.6768,1791.0239,317.9568
358.8908,0.0266,475.3444,18.1821,509.5839,28.1922,1684.5757,256.5138
366.4814,14.0642,376.6487,15.0191,410.6959,6.4217,2052.1325,481.223
330.375,0.3584,457.6203,6.6916,549.2433,10.4577,1732.6337,257.6127
250.8782,10.687,255.9292,16.1021,332.922,0.1696,2111.4788,419.5271
273.0404,4.0609,408.1599,1.1,487.2204,1.7532,1883.7155,263.0843
374.5726,1.246,428.0054,15.5595,552.9022,30.1589,1694.8076,247.9162
376.9263,1.5814,471.8369,1.7645,552.3894,9.1655,1735.108,246.6811
392.1706,34.4981,441.4326,0.8836,511.1032,9.1964,2031.8484,633.2138
332.6949,2.5038,423.2964,4.0709,523.7013,1.6481,1844.1349,272.7284
270.6706,3.079,450.1876,3.1343,458.9213,4.9703,1797.4274,271.2766
159.9997,2.3122,241.5199,7.8309,403.9773,1.5367,2089.3861,345.6694
255.82,1.9771,432.3708,1.2984,466.7314,1.195,1798.9648,225.3762
326.0879,2.36,432.4325,0.4938,540.9619,8.2243,1793.9836,287.1521
204.8091,21.7241,233.5402,28.7239,399.1009,6.1218,2078.5873,404.1497
326.0158,62.7987,401.8291,0.3487,482.0254,2.204,2028.1118,477.1745
328.0369,2.4953,394.6216,2.65,523.6881,2.9722,1878.9161,342.2709
228.2507,9.3745,240.3067,29.1525,405.2539,6.3159,2070.0364,381.8849
234.8708,3.6046,370.8965,0.9512,457.7908,2.2309,1927.1393,341.6822
351.7633,1.4308,433.3836,5.4667,484.6237,1.5769,1722.2616,256.7503
262.0258,8.2382,274.4681,8.4028,329.7479,0.0023,2119.2255,313.2223
343.9456,0.7528,510.6082,14.2436,547.9181,2.3647,1707.8203,229.5633
309.0359,35.2305,371.231,7.668,428.587,6.3276,2027.8691,529.2179
396.6085,1.166,466.4988,9.1587,615.5334,40.8829,1770.2563,298.9673
408.7464,2.9105,470.0629,0.6121,588.904,12.2035,1820.8376,313.5406
331.1271,2.0759,407.4015,13.1926,538.9706,29.5304,1791.8477,278.7466
284.6817,210.7587,372.2736,3.7545,425.9873,7.1621,2041.2465,538.7773
347.0522,66.5303,354.0795,29.832,502.224,0.641,2024.5855,532.0587
326.943,1.617,428.4202,5.6306,545.5745,11.8667,1828.0097,303.8526
241.1359,2.8397,424.2687,0.2199,474.9014,0.3319,1883.5363,323.5602
227.6053,4.4108,247.3788,15.3312,408.0775,0.0807,2098.7876,383.7415
337.6387,2.3512,449.1566,3.1952,544.1862,9.4441,1828.8909,311.109
326.1593,3.0701,397.4097,8.8584,500.0627,18.3697,1855.811,341.5409
350.1124,1.4743,456.1529,3.7678,583.9242,1.6188,1776.9639,307.2159
259.0023,2.2649,418.3338,10.4848,464.9419,0.6566,1807.5761,252.7652
319.3663,4.221,443.1667,1.4537,504.8406,0.623,1771.8364,257.3764
298.1487,18.1872,331.9293,3.0334,436.5831,1.8696,2032.5863,501.1621
304.2322,5.1612,335.9023,10.6825,411.6383,6.8674,2039.3091,474.681
297.7613,201.2198,379.9068,14.5312,447.2231,7.9616,2041.5175,533.9001
210.9251,4.07,236.4607,17.2258,401.0837,2.7236,2098.2332,389.7629
375.8144,0.8818,489.1388,42.2656,572.4933,35.0037,1712.385,231.1538
391.7905,2.7814,444.1732,3.7525,568.5591,8.9036,1801.5025,330.4997
329.1751,2.5486,425.4941,5.4522,524.5309,1.5812,1832.7059,255.694
191.5028,1.6061,206.0295,6.9146,390.8418,10.1311,2073.9573,421.5784
324.9037,3.1379,472.5746,1.0162,521.0917,12.9842,1803.6777,282.1653
256.5742,6.6812,270.6877,6.4684,327.5298,0.0452,2125.4831,326.7744
190.5304,62.6897,320.0423,86.9125,444.6182,5.4049,2002.9745,413.7378
323.3516,85.167,377.0523,31.9106,499.165,4.1193,2021.3027,524.6774
314.7722,3.807,449.0322,11.1609,507.012,11.5412,1817.7584,279.5796
300.7889,6.0222,340.8357,0.2033,453.8971,2.6043,2040.7453,523.1625
354.89,23.943,424.6799,5.2926,483.0896,3.8514,2023.0596,595.7569
371.8506,0.4251,496.4941,14.7896,551.8428,10.1416,1718.3303,262.2726
342.8004,2.9457,393.1009,7.1407,496.406,125.1299,1871.1487,290.609
322.3998,13.3117,404.2336,2.9532,421.8569,10.4592,2038.7768,477.2645
258.1895,55.6886,433.587,15.6877,507.3779,7.6674,2023.4689,670.4979
274.0339,2.2438,287.52,22.1918,425.4934,23.1578,2044.084,510.2044
235.9204,10.2628,242.3157,16.1441,403.8994,0.3376,2090.6197,402.1802
345.9288,19.9384,360.5203,11.4047,491.6169,2.92,2034.1718,516.1349
426.973,29.0368,452.1031,30.0393,508.0823,12.7911,2042.1165,581.6691
308.7142,1.1463,464.0622,1.3592,522.6658,4.5292,1777.0896,252.3392
184.6542,4.726,222.6207,45.2355,401.2419,3.517,2080.497,388.6163
328.4105,2.4929,434.9036,4.2004,554.2596,5.7177,1827.5277,298.381
407.7357,4.6463,467.6154,6.6648,572.1917,33.4021,1782.7292,306.5011
363.0199,1.1081,423.3499,0.9564,604.518,1.488,1781.4984,277.3627
353.8327,6.3525,366.3291,3.2853,496.1992,27.4593,2029.9708,514.0144
358.9382,6.7637,491.5621,40.133,532.0644,9.4433,1656.3026,263.3768
272.136,1.8378,421.7639,3.576,459.3792,1.4454,1827.3068,300.4458
337.7477,1.4778,444.4126,9.3486,567.6287,6.2806,1718.7402,228.1222
224.4008,4.1127,244.4024,22.0746,403.2537,1.13,2100.925,363.1662
251.2478,1.1523,411.5598,10.1774,421.9396,5.4466,1805.5755,245.5382
304.193,6.995,311.4628,4.9476,448.077,3.6448,2048.2774,487.6953
340.9147,0.5431,489.3165,1.3815,554.1315,11.2943,1746.6577,251.9791
368.5785,13.2644,439.1657,1.7775,505.7361,6.9884,2027.3903,584.326
225.6463,4.2371,412.1127,8.0373,420.8585,2.2403,1878.3318,359.9975
267.2503,3.152,406.6759,4.0664,474.4373,1.1155,1781.4971,235.8794
371.5168,1.2692,483.1126,6.0968,557.8839,18.471,1815.7045,267.6715
308.8966,10.044,368.2376,4.9913,428.5801,2.2751,2029.4796,466.6229
337.4979,0.5721,474.5621,6.0404,567.7305,34.3087,1724.9501,248.4888
268.341,4.5737,409.0934,1.4042,491.5031,3.7839,1830.3215,289.3339
271.2935,1.8155,447.3658,2.1668,466.1305,1.9047,1813.9407,253.0317
330.7683,1.9512,419.5397,1.8547,555.6215,14.2976,1846.5494,311.2181
376.6642,1.1826,473.5967,2.8836,538.5126,8.9819,1667.8352,252.9684
268.8987,203.8584,330.3349,9.9599,415.0771,30.8817,2024.8755,592.5567
342.5793,0.4555,483.5341,0.9231,570.9634,8.4055,1724.7303,237.6774
241.8104,27.568,409.6209,87.2575,501.1814,4.0512,2017.9574,519.7562
320.532,1.8839,343.3731,9.0395,425.4286,3.965,2042.2604,489.3667
316.3935,1.7862,420.1511,3.4756,522.8354,10.8262,1846.679,301.0184
187.0879,0.2859,248.2692,9.7886,348.9497,0.2681,2122.1575,369.7887
358.0318,57.1934,415.3317,43.8169,465.8934,21.2208,2024.5299,546.0391
323.2983,9.3106,359.6158,4.2013,415.7808,16.1053,2038.623,507.4582
338.1922,2.469,422.4722,12.8645,538.6537,12.2019,1828.7276,310.4476
204.5979,3.0663,223.5155,23.2499,399.7474,4.9199,2073.4395,497.0704
387.517,4.8829,457.1825,0.1621,554.8648,4.9666,1792.0058,266.0737
344.3725,2.3979,417.2008,2.8672,557.1969,9.5752,1875.1981,278.236
320.9553,77.8247,324.6647,81.0642,508.2547,0.364,2024.8021,540.6028
246.0173,6.7783,280.977,18.7879,407.2426,0.446,2089.2425,348.5652
263.7124,3.0245,433.3527,3.272,462.5118,3.0039,1811.099,251.7715
334.9839,3.8952,386.0346,2.2205,507.1619,1.507,1883.5741,346.0329
336.4198,2.2147,425.1522,1.9275,545.7094,0.9335,1849.4546,276.1953
341.3699,35.408,386.396,9.7526,513.5247,5.2326,2022.875,505.8841
343.0984,15.1101,350.3862,142.753,471.231,6.2285,2023.363,498.3195
346.8995,0.9883,479.7871,14.6422,541.8231,5.2763,1699.2313,245.7877
330.8234,0.5109,354.4282,0.2936,448.2407,4.2747,2056.7292,487.6245
338.5081,2.4462,439.1922,4.1133,572.0039,1.5574,1860.8487,336.6322
279.0037,5.1136,378.4238,1.6519,477.5618,1.6453,1900.0739,346.7789
404.1375,5.0018,422.1418,47.7871,476.6375,2.348,2023.8652,463.5475
326.0244,46.5822,415.3636,39.404,490.3415,14.2138,2026.599,613.2472
371.7565,3.2247,478.2853,15.1232,574.8277,12.8486,1762.1431,255.4053
327.4899,2.1167,491.2469,7.5679,534.4875,6.3998,1719.1177,235.9394
331.0235,1.4505,464.0712,13.1081,509.2856,51.5322,1742.7906,250.0308
354.8113,0.9279,451.9488,2.7888,557.949,5.6407,1785.5254,264.2714
286.2817,47.3664,349.0049,13.1235,434.0422,2.1269,2032.6588,456.8614
221.5949,71.868,418.4733,12.3562,455.9224,15.3584,2003.8759,680.7759
330.4906,0.5895,511.7571,25.598,529.6197,10.0445,1726.7988,246.5523
356.0437,1.0253,429.5148,30.9362,586.4239,9.4107,1763.7102,285.6435
277.8648,2.1156,451.93,1.1235,487.454,0.7659,1796.7117,280.2959
338.0116,2.2372,470.6584,16.1748,551.2657,30.7604,1755.5704,258.0565
179.4982,0.0643,248.4461,9.8817,336.8802,1.0736,2113.3221,376.5697
406.9311,8.1329,451.0829,35.2018,494.6218,12.8708,2029.0816,531.4291
378.9179,0.8961,483.2023,12.8163,566.6665,18.0036,1706.1724,298.8966
391.0822,57.9205,404.4511,2.1859,499.9563,2.0608,2038.4932,437.99
260.1775,1.9234,384.0529,22.5194,479.3377,2.1274,1793.9419,276.1631
242.7665,9.6408,247.2032,11.2905,351.8645,0.2376,2109.0691,395.6349
377.6858,3.3483,485.6811,6.6018,585.6767,14.4569,1748.8478,248.1842
324.3021,3.4725,431.6744,1.218,505.7207,44.0973,1844.6058,331.5523
338.4229,0.5074,516.2183,75.8288,533.4276,5.867,1669.9599,242.0068
348.4326,6.6671,400.6225,1.215,503.5783,2.0607,1920.9729,370.737
367.2646,21.0881,408.6056,8.7869,478.6259,12.4939,2007.8829,514.8698
333.8645,5.9787,395.8937,0.418,504.0984,0.6207,1919.2031,348.8738
317.4929,1.0092,466.7107,5.368,547.2293,11.6059,1742.727,276.1283
179.477,9.5703,202.223,45.6138,391.3355,1.9356,2070.822,425.4808
193.5212,2.7301,217.7318,12.2905,385.7833,1.7711,2098.2648,334.6543
323.947,2.0544,431.0282,2.8981,543.6101,2.6265,1845.1586,310.4987
241.9343,3.3888,254.7168,7.4928,335.3119,0.2796,2125.2948,313.1321
258.7442,2.6881,421.9821,4.1497,435.8327,2.8002,1819.8445,287.0451
349.8321,1.1996,466.191,6.1293,580.9744,22.1233,1771.2475,293.2569
242.2806,16.1343,247.8961,6.1952,334.7996,0.4026,2102.0625,436.6824
178.3055,1.4483,235.0808,31.0847,390.4224,0.3342,2094.3608,354.6727
335.4461,2.0801,459.791,3.3071,562.759,1.3281,1730.804,240.6557
341.992,3.8375,436.0459,3.6295,558.8828,1.8,1869.4035,327.3879
251.9662,6.5667,283.0125,5.7033,329.108,0.803,2111.2644,296.4809
339.3736,1.8515,465.94,21.8021,550.8106,44.4408,1772.7669,252.5132
220.2173,3.4401,407.6444,5.8429,412.7368,7.7561,1905.5987,325.4809
265.5899,5.4085,387.0992,104.6807,465.9446,0.2353,1800.8996,278.7683
344.3183,1.1603,476.8781,9.5223,557.3578,15.8362,1781.3526,268.295
273.8355,3.2407,394.699,2.0126,505.6685,1.8858,1852.9017,324.3853
325.4822,8.7064,371.4952,7.3329,382.0781,6.77,2036.3569,506.8101
320.2879,1.4728,450.5747,4.6929,547.0525,13.9337,1751.4726,247.866
350.6151,2.6566,443.1223,1.0566,585.0526,3.1505,1866.3895,342.3453
271.1316,7.0475,343.918,2.8936,439.868,12.8248,2045.5545,465.9089
273.3825,3.0525,436.9263,5.05,460.4882,8.5888,1819.582,334.5841
244.44,30.6557,247.8942,41.4152,456.2948,0.2406,2042.5579,506.3195
331.6079,1.8073,451.8251,0.2871,557.5161,4.0733,1785.3376,297.7111
295.573,20.0225,358.3842,7.5791,445.2018,0.899,2023.8744,482.3199
371.7778,1.1481,465.1164,7.469,591.6298,11.0031,1766.6133,290.826
336.9217,0.8725,489.8615,15.0675,530.742,15.4977,1741.5173,267.5051
362.3532,2.681,485.009,10.3097,526.5207,1.5431,1741.2044,289.381
351.1751,1.4594,433.128,3.3416,609.1098,30.6305,1781.0676,303.6965
287.2719,1.642,369.3606,14.5078,468.7049,21.7623,1775.1759,269.1751
335.2146,26.6728,374.4397,95.3039,422.2848,11.5938,2027.2837,505.0564
320.6903,1.9757,397.7141,1.7853,527.5531,1.8534,1817.5343,295.4006
166.367,0.6952,214.9523,3.5648,389.4838,0.9984,2071.9625,399.639
347.4918,2.1307,456.1953,7.9073,568.4889,19.7238,1790.3258,290.8189
282.9467,3.5307,388.303,3.8771,430.7529,1.7427,1968.0216,254.7639
253.6331,5.0971,430.4369,9.481,465.609,0.6719,1812.1366,257.6395
347.9679,17.2237,422.2055,35.9625,472.7678,7.4602,2016.2051,472.6096
290.6384,4.9923,419.334,5.8177,501.8251,5.6577,1852.4863,329.6931
366.365,6.8647,450.0791,0.3127,592.7564,42.2282,1876.6033,371.8218
322.0324,5.2013,338.6718,0.6818,446.2074,3.1287,2045.9113,449.0136
355.3022,2.0305,470.9021,8.2279,594.907,31.3161,1745.4088,296.4166
342.4241,10.8961,408.5227,1.0187,483.8226,2.1544,2022.7358,503.4656
206.2137,2.2711,236.264,0.5668,343.451,2.256,2108.2179,401.8917
382.6767,4.0394,479.1843,6.1133,559.4342,6.7127,1738.9774,317.0262
351.5926,5.4657,392.8754,10.0108,516.0328,3.7946,1900.3341,335.904
227.523,14.9537,240.8914,23.9413,402.764,1.5464,2069.9011,406.5936
392.4639,3.3028,486.8982,7.5352,581.9541,7.0864,1753.3365,263.4213
290.5084,19.998,305.9246,8.3573,447.2108,6.5598,2045.9926,524.198
387.7404,10.1565,476.7124,1.8235,505.0325,12.8905,2044.1014,568.5579
341.311,5.8674,403.0246,2.3631,501.7794,1.4899,1924.1039,332.4588
298.7456,17.5886,305.1548,13.5476,450.77,7.6713,2030.0515,499.5527
319.5684,9.3203,469.9808,38.366,522.7476,21.7177,1731.0089,300.1492
417.4962,27.2892,448.7379,1.9079,494.5782,9.1281,2021.0813,489.8919
374.1234,28.3136,448.4525,8.198,505.3261,9.6736,2039.6579,590.4478
334.2401,3.2078,414.4084,2.3785,525.4798,3.1009,1886.591,340.9165
264.9549,1.1638,403.1105,5.6051,483.0356,0.8465,1797.9648,240.8693
400.9216,1.7603,484.2733,0.0127,573.5859,11.0936,1735.9745,286.5806
284.8028,126.1895,361.4051,3.8436,425.4473,11.1858,2032.1827,512.9761
326.3899,48.955,361.6622,12.067,420.145,1.5626,2034.5141,528.4412
235.0361,1.1769,259.0926,7.566,337.1269,0.1527,2125.3668,334.9935
340.3957,0.1683,465.657,1.2902,548.0336,8.7965,1689.2646,258.403
258.5852,10.1359,348.3644,34.6689,436.103,5.5256,2026.2488,440.4392
379.1813,1.2457,479.7794,13.7759,568.2274,25.6329,1731.492,278.0291
321.1307,1.7069,412.1112,1.5106,505.8913,5.2734,1820.1999,291.1453
335.9411,6.4625,411.6833,1.8191,496.182,5.282,1931.1363,338.8723
403.5599,2.5818,470.4144,2.3394,587.3968,9.0582,1792.5815,303.5972
332.4459,0.998,475.6562,4.0669,502.6484,5.3953,1691.2058,304.7725
413.2816,1.7129,454.6066,14.148,605.4582,27.9156,1816.8556,312.9116
246.8871,28.0493,449.9726,1.1131,497.8813,4.9797,2024.8357,611.5676
244.8024,44.8896,324.8121,15.8463,446.4226,2.663,2023.0306,422.2297
372.8474,7.5424,464.1603,9.0247,485.2434,8.1088,2033.2647,611.3254
384.4743,14.7653,419.5324,19.9157,488.5125,16.2329,2024.4521,552.5593
367.0382,0.7361,466.2154,3.5409,536.2227,53.565,1735.4465,265.2361
330.0659,15.7941,359.6585,61.5926,440.1772,2.044,2029.1428,479.5695
322.6309,4.1346,446.5222,19.2497,501.5747,60.6806,1672.032,233.3421
210.9809,22.556,232.082,38.2567,400.7765,1.6927,2079.3522,376.8525
326.9346,39.0741,391.3511,0.644,456.8623,10.1856,2018.9682,606.7229
250.0594,22.7696,383.3471,9.703,444.8017,15.694,1918.8228,286.5483
308.5676,2.7879,429.3811,48.118,519.5598,0.277,1692.4541,252.2083
341.8383,5.4918,365.2526,34.8483,442.596,0.4702,1998.9959,427.3924
348.1223,3.0258,443.3109,1.3779,569.2841,1.7974,1868.8906,345.5471
291.8686,5.954,316.3818,6.5879,444.3865,6.7477,2053.2723,512.9505
295.1717,2.2594,447.8458,7.0497,495.8317,10.8565,1804.8988,287.8184
316.0425,1.9705,425.157,1.4319,548.7299,2.0371,1840.3154,313.8916
344.7518,2.8094,458.9768,8.2531,556.9717,1.0815,1805.2124,285.9059
408.1325,25.2856,428.3545,15.4289,473.5384,6.4665,2004.4278,499.2974
271.6939,21.5531,339.7111,56.1954,433.4907,2.3725,2035.8425,430.1112
177.2848,7.1566,224.6842,38.6434,382.7414,1.9641,2064.2842,341.7925
267.4935,2.1478,416.394,3.0353,471.5652,4.7079,1835.3135,249.2222
315.9414,0.9144,331.7085,0.1562,460.9362,1.2817,2031.5888,502.1097
429.3542,4.8071,439.634,7.0543,505.4336,9.2967,2039.3026,523.1136
207.6901,18.4847,359.8283,13.3798,440.0252,8.1847,2020.6407,530.4102
245.5928,2.6638,428.3167,1.5135,460.3217,1.318,1861.6118,236.4459
338.7352,0.3947,472.112,6.0154,528.7066,14.352,1682.7329,262.438
269.2256,2.5775,418.3993,19.2676,469.9237,0.2347,1869.457,297.5477
257.4973,7.7819,263.6725,8.27,315.0988,0.0627,2114.2343,351.1705
422.6888,8.8315,440.1051,4.3395,489.6711,11.7489,2031.0059,459.2269
314.0635,2.3406,405.1152,2.8887,518.1926,13.9326,1816.4872,285.3715
341.3448,0.6564,512.0964,9.056,531.9749,11.3548,1724.9636,281.6497
231.1332,3.4865,413.3096,4.1088,447.3252,6.223,1880.6392,348.4751
401.6301,9.2819,429.0687,5.1915,447.8611,5.3747,2007.579,490.1253
367.0414,30.3452,457.2347,2.7868,507.958,9.7881,2038.9021,577.7608
333.1865,0.6522,486.5228,32.4812,543.7895,41.0536,1742.0494,229.5604
309.5996,2.1359,445.7847,20.5579,539.9762,4.8082,1734.3743,273.3712
356.4864,53.774,383.7352,9.0007,472.4303,21.4745,2012.1433,577.8194
345.4635,1.1373,438.234,3.4528,566.9876,11.5918,1782.6909,270.9262
301.62,24.2626,310.4485,8.596,445.0725,3.8763,2028.8313,465.7258
354.1948,1.277,369.0577,9.9997,504.5324,1.5646,2032.1214,528.7966
405.4882,4.7185,462.6866,7.7973,490.6556,10.9759,2049.2225,582.8835
352.3864,1.9627,452.5937,5.5521,580.334,9.0352,1797.2989,277.1228
333.2945,3.1831,409.1462,3.5006,543.6259,6.9981,1846.3964,288.2732
241.128,10.1053,365.7364,7.0254,476.8278,1.6001,2000.962,504.2118
330.0843,80.261,339.9555,3.1546,394.7311,8.2205,2032.9124,494.0384
370.847,0.9709,457.7359,27.1915,527.4498,9.4644,1726.9033,273.0458
300.1596,30.2415,315.3969,16.057,418.9494,16.6588,2023.2795,433.0701
317.7453,1.1546,470.4907,7.4536,512.0016,3.8417,1780.5116,259.278
364.0278,0.7156,459.4893,4.9155,598.9584,0.564,1798.2455,319.2249
308.2738,4.4987,426.6289,4.1879,508.8683,25.3177,1786.0759,292.0854
333.7637,104.3614,375.9804,82.2373,481.002,1.5387,2020.8125,511.0827
344.2834,0.6629,445.7,1.7481,580.4131,17.1248,1740.1306,268.7196
400.9398,4.2769,443.7283,4.2797,489.5287,7.6879,2038.8478,582.3178
342.473,8.0348,358.1992,31.7021,450.4312,0.5364,2005.6317,408.107
392.4703,3.343,432.479,31.5346,484.0201,12.9379,2034.6143,526.0598
190.4431,2.1077,230.4893,8.0038,393.5476,11.1824,2101.3477,378.4569
398.5398,7.7128,431.9141,2.5171,450.8242,20.2639,2036.6096,523.0079
364.3359,15.9327,379.0315,12.967,458.2741,1.922,2016.1783,440.7086
264.94,21.5082,270.1634,23.6203,397.6975,0.2689,2083.4024,384.9743
352.6612,1.121,394.8653,10.0364,583.2543,18.6241,1873.5928,346.8636
297.0076,3.4526,387.9857,4.5029,565.0654,1.5734,1870.0854,310.1759
320.2442,5.047,492.2149,6.2953,537.7371,23.6947,1714.8923,265.5434
235.8185,1.3184,256.1003,27.1233,413.1291,7.5702,2056.9659,414.916
286.3035,36.3934,421.4635,28.8461,484.1541,12.7049,2020.0782,541.2601
230.5951,56.8484,379.6477,16.8724,413.9243,82.3983,1889.1882,327.0398
389.0718,6.2908,447.6862,10.2974,489.8329,6.7018,2021.6692,469.5688
314.7754,0.5474,469.0826,4.2125,489.1947,0.5411,1750.3848,227.4791
368.7651,53.5364,412.6944,0.4575,505.9454,5.7979,2020.42,577.9458
302.9166,1.9145,421.0505,11.632,506.5102,0.6147,1803.8174,311.5344
204.1126,21.6776,209.3776,31.2389,399.858,0.1235,2088.5112,368.7071
257.3142,2.7376,415.4555,1.9298,471.885,1.5637,1789.1853,276.2241
313.3326,7.8348,349.5993,79.2986,439.428,1.7365,2018.774,516.8161
378.1095,3.4207,477.9693,14.8612,517.146,2.6287,1791.41,294.939
337.9319,1.3586,444.026,15.8485,547.3162,5.6712,1768.2615,286.0503
364.7969,2.5769,468.0351,14.4231,572.2014,16.7009,1661.288,272.8829
397.672,17.038,417.9302,14.8665,473.1666,12.9654,2029.6774,541.9335
219.8446,19.0077,233.0057,31.1295,463.3291,0.6193,2059.6446,476.1352
323.4922,84.0327,363.7177,8.379,479.2524,12.9188,2021.1583,502.615
333.669,3.7577,465.8207,11.4089,512.9041,3.0555,1706.3854,238.3521
357.7209,52.6251,437.2286,26.7933,489.0017,5.6012,2022.0049,529.8069
255.8652,27.8946,262.379,55.8503,458.4259,0.8619,2038.994,511.3638
424.7325,0.6844,437.7151,6.2565,496.0798,12.4687,2028.5709,578.775
365.2401,1.2683,468.2245,20.8488,533.611,6.1812,1683.7529,242.9868
270.9002,3.6568,411.0523,15.7764,499.7477,0.501,1814.4378,341.9718
344.7527,1.7735,368.9939,3.9051,507.5555,0.3938,2025.4009,583.3234
344.5992,3.5096,365.5514,6.109,498.0509,1.3258,2025.5684,525.4291
167.7179,16.5777,455.5587,15.4089,511.7203,6.1198,2031.3995,621.0556
384.0358,1.2319,464.3231,2.8313,585.0952,26.9672,1774.627,320.2108
374.6961,13.7719,422.1836,31.7481,453.3322,12.9507,2022.5756,575.7828
436.5761,24.276,465.2861,30.7721,492.7501,12.8683,2013.3769,442.8132
390.4947,0.2212,460.5468,5.9703,485.6305,9.1463,2025.8659,556.3546
262.7405,47.9818,443.3342,2.815,500.7356,4.0957,2022.9153,531.0499
285.3235,6.7005,341.8689,20.2783,435.5079,0.5967,2029.3145,496.0095
213.6769,0.5451,261.1371,12.1207,387.8257,2.0642,2055.1304,379.0869
330.1643,0.8102,445.2176,10.2195,514.5294,17.4352,1749.239,243.9363
347.7124,2.7264,458.6276,34.3433,543.3664,65.8613,1784.8959,314.1811
296.3466,5.9203,398.9265,7.3447,506.393,10.9457,1892.5405,345.8354
381.9826,14.1039,449.8627,11.7267,486.9741,9.4047,2030.7099,570.471
164.4329,1.5781,227.8626,12.1074,395.9788,4.8823,2083.9507,430.9281
349.3457,4.955,448.344,2.2884,593.4992,0.5977,1781.7581,292.866
